ID	Name	Label
S2601B_C04_064E	No Name	Nursing facilities/skilled nursing facilities!!Estimate!!PLACE OF BIRTH, CITIZENSHIP STATUS AND YEAR OF ENTRY!!Native!!Female
S1902_C02_020E	No Name	Mean income (dollars)!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander
S0503_C02_079E	No Name	Foreign born; Born in Europe!!Estimate!!INDUSTRY!!Transportation and warehousing, and utilities
S0701PR_C01_027E	No Name	Total!!Estimate!!CITIZENSHIP STATUS!!Foreign born!!Not a U.S. citizen
S0902_C01_002E	No Name	Total!!Estimate!!SCHOOL ENROLLMENT!!Enrolled in school
S0804_C04_044E	No Name	Public transportation (excluding taxicab)!!Estimate!!OCCUPATION!!Service occupations
S0505_C01_004E	No Name	Total!!Estimate!!CITIZENSHIP AND PERIOD OF ENTRY!!Naturalized citizen!!Entered 1990 to 1999
S0503_C02_054E	No Name	Foreign born; Born in Europe!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!English only!!Language other than English
S1501_C02_019E	No Name	Male!!Estimate!!Population 35 to 44 years
S0506_C01_142E	No Name	Total!!Estimate!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more
S0804_C04_043E	No Name	Public transportation (excluding taxicab)!!Estimate!!OCCUPATION!!Management, business, science, and arts occupations
S0505_C01_005E	No Name	Total!!Estimate!!CITIZENSHIP AND PERIOD OF ENTRY!!Naturalized citizen!!Entered before 1990
S0503_C02_053E	No Name	Foreign born; Born in Europe!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!English only
S0902_C01_001E	No Name	Total!!Estimate!!Population 15 to 19 years
S0506_C01_143E	No Name	Total!!Estimate!!Renter-occupied housing units
S0902_C01_004E	No Name	Total!!Estimate!!SCHOOL ENROLLMENT!!Enrolled in school!!Private
S0804_C04_046E	No Name	Public transportation (excluding taxicab)!!Estimate!!OCCUPATION!!Natural resources, construction, and maintenance occupations
S1501_C02_017E	No Name	Male!!Estimate!!High school graduate or higher
S0503_C02_052E	No Name	Foreign born; Born in Europe!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over
S0505_C01_002E	No Name	Total!!Estimate!!CITIZENSHIP AND PERIOD OF ENTRY!!Naturalized citizen
S0506_C01_144E	No Name	Total!!Estimate!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent
S0902_C01_003E	No Name	Total!!Estimate!!SCHOOL ENROLLMENT!!Enrolled in school!!Public
S0506_C01_145E	No Name	Total!!Estimate!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more
S0804_C04_045E	No Name	Public transportation (excluding taxicab)!!Estimate!!OCCUPATION!!Sales and office occupations
S0505_C01_003E	No Name	Total!!Estimate!!CITIZENSHIP AND PERIOD OF ENTRY!!Naturalized citizen!!Entered 2000 or later
S0503_C02_051E	No Name	Foreign born; Born in Europe!!Estimate!!EDUCATIONAL ATTAINMENT!!Graduate or professional degree
S1501_C02_018E	No Name	Male!!Estimate!!Bachelor's degree or higher
S1501_C02_015E	No Name	Male!!Estimate!!Percent bachelor's degree or higher
S0503_C02_050E	No Name	Foreign born; Born in Europe!!Estimate!!EDUCATIONAL ATTAINMENT!!Bachelor's degree
S0804_C04_040E	No Name	Public transportation (excluding taxicab)!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!100 to 149 percent of the poverty level
S1501_C02_016E	No Name	Male!!Estimate!!Population 25 to 34 years
S0505_C01_001E	No Name	Total!!Estimate!!Foreign-born population
S0804_C04_042E	No Name	Public transportation (excluding taxicab)!!Estimate!!Workers 16 years and over
S1501_C02_013E	No Name	Male!!Estimate!!Graduate or professional degree
S2303_C01_018E	No Name	Total!!Estimate!!Mean usual hours worked for workers
S2303_C01_019E	No Name	Total!!Estimate!!PERCENT IMPUTED!!Work status in the past 12 months for the population 16 years and over
S1501_C02_014E	No Name	Male!!Estimate!!Percent high school graduate or higher
S0804_C04_041E	No Name	Public transportation (excluding taxicab)!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above 150 percent of the poverty level
S1501_C02_011E	No Name	Male!!Estimate!!Associate's degree
S2303_C01_016E	No Name	Total!!Estimate!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!50 to 52 weeks
S1001_C02_026E	No Name	With grandparent responsible!!Total!!Estimate!!HOUSING TENURE!!In renter-occupied housing units
S0102_C02_022E	No Name	60 years and over!!Estimate!!HOUSEHOLDS BY TYPE!!Family households
S0102PR_C02_032E	No Name	60 years and over!!Estimate!!MARITAL STATUS!!Never married
S0102_C02_023E	No Name	60 years and over!!Estimate!!HOUSEHOLDS BY TYPE!!Family households!!Married-couple family
S1501_C02_012E	No Name	Male!!Estimate!!Bachelor's degree
S2303_C01_017E	No Name	Total!!Estimate!!USUAL HOURS WORKED!!Did not work
S0902_C01_009E	No Name	Total!!Estimate!!MARITAL STATUS AND FERTILITY!!Female!!Ever married
S1001_C02_027E	No Name	With grandparent responsible!!Total!!Estimate!!UNITS IN STRUCTURE!!In 1-unit structures
S0102PR_C02_033E	No Name	60 years and over!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over
S2303_C01_014E	No Name	Total!!Estimate!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week
S1001_C02_024E	No Name	With grandparent responsible!!Total!!Estimate!!Grandchildren under 18 years living with a grandparent householder in occupied housing units
S0102_C02_020E	No Name	60 years and over!!Estimate!!RELATIONSHIP!!Nonrelatives!!Unmarried partner
S0102PR_C02_030E	No Name	60 years and over!!Estimate!!MARITAL STATUS!!Divorced
S2303_C01_015E	No Name	Total!!Estimate!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!40 or more weeks
S1501_C02_010E	No Name	Male!!Estimate!!Some college, no degree
S1001_C02_025E	No Name	With grandparent responsible!!Total!!Estimate!!HOUSING TENURE!!In owner-occupied housing units
S0102_C02_021E	No Name	60 years and over!!Estimate!!HOUSEHOLDS BY TYPE!!Households
S0102PR_C02_031E	No Name	60 years and over!!Estimate!!MARITAL STATUS!!Separated
S2303_C01_012E	No Name	Total!!Estimate!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!40 or more weeks
S0502_C01_109E	No Name	Total!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With Food Stamp/SNAP benefits
S0902_C01_006E	No Name	Total!!Estimate!!MARITAL STATUS AND FERTILITY!!Male
S0804_C04_048E	No Name	Public transportation (excluding taxicab)!!Estimate!!OCCUPATION!!Military specific occupations
S0505_C01_008E	No Name	Total!!Estimate!!Not a citizen!!Entered 1990 to 1999
S0102PR_C02_036E	No Name	60 years and over!!Estimate!!EDUCATIONAL ATTAINMENT!!Some college or associate's degree
S2303_C01_013E	No Name	Total!!Estimate!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!50 to 52 weeks
S0902_C01_005E	No Name	Total!!Estimate!!SCHOOL ENROLLMENT!!Not enrolled in school
S0804_C04_047E	No Name	Public transportation (excluding taxicab)!!Estimate!!OCCUPATION!!Production, transportation, and material moving occupations
S0502_C01_108E	No Name	Total!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With retirement income!!Mean retirement income (dollars)
S0505_C01_009E	No Name	Total!!Estimate!!Not a citizen!!Entered before 1990
S0102PR_C02_037E	No Name	60 years and over!!Estimate!!EDUCATIONAL ATTAINMENT!!Bachelor's degree or higher
S0502_C01_107E	No Name	Total!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With retirement income
S0902_C01_008E	No Name	Total!!Estimate!!MARITAL STATUS AND FERTILITY!!Female
S0505_C01_006E	No Name	Total!!Estimate!!Not a citizen
S1001_C02_028E	No Name	With grandparent responsible!!Total!!Estimate!!UNITS IN STRUCTURE!!In 2-or-more-unit structures
S2303_C01_010E	No Name	Total!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!50 to 52 weeks
S0102PR_C02_034E	No Name	60 years and over!!Estimate!!EDUCATIONAL ATTAINMENT!!Less than high school graduate
S0506_C01_140E	No Name	Total!!Estimate!!Owner-occupied housing units
S0902_C01_007E	No Name	Total!!Estimate!!MARITAL STATUS AND FERTILITY!!Male!!Ever married
S0804_C04_049E	No Name	Public transportation (excluding taxicab)!!Estimate!!INDUSTRY!!Agriculture, forestry, fishing and hunting, and mining
S0502_C01_106E	No Name	Total!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With cash public assistance income!!Mean cash public assistance income (dollars)
S1001_C02_029E	No Name	With grandparent responsible!!Total!!Estimate!!UNITS IN STRUCTURE!!In mobile homes and all other types of units
S2303_C01_011E	No Name	Total!!Estimate!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week
S0505_C01_007E	No Name	Total!!Estimate!!Not a citizen!!Entered 2000 or later
S0102PR_C02_035E	No Name	60 years and over!!Estimate!!EDUCATIONAL ATTAINMENT!!High school graduate, GED, or alternative
S0506_C01_141E	No Name	Total!!Estimate!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent
S2405_C05_004E	No Name	Natural resources, construction, and maintenance occupations!!Estimate!!Manufacturing
S0502_C01_117E	No Name	Total!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children under 18 years
S0102PR_C02_028E	No Name	60 years and over!!Estimate!!MARITAL STATUS!!Now married, except separated
S2405_C05_003E	No Name	Natural resources, construction, and maintenance occupations!!Estimate!!Construction
S1811_C02_001E	No Name	With a Disability!!Estimate!!Population Age 16 and Over
S0502_C01_116E	No Name	Total!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families
S0102PR_C02_029E	No Name	60 years and over!!Estimate!!MARITAL STATUS!!Widowed
S2601B_C04_039E	No Name	Nursing facilities/skilled nursing facilities!!Estimate!!SCHOOL ENROLLMENT!!Nursery school through 12th grade
S2405_C05_002E	No Name	Natural resources, construction, and maintenance occupations!!Estimate!!Agriculture, forestry, fishing and hunting, and mining
S0102_C02_028E	No Name	60 years and over!!Estimate!!MARITAL STATUS!!Now married, except separated
S0701PR_C01_050E	No Name	Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below 100 percent of the poverty level
S0102PR_C02_026E	No Name	60 years and over!!Estimate!!HOUSEHOLDS BY TYPE!!Nonfamily households!!Householder living alone
S0502_C01_115E	No Name	Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above 200 percent of the poverty level
S0701PR_C01_051E	No Name	Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!100 to 149 percent of the poverty level
S0102_C02_029E	No Name	60 years and over!!Estimate!!MARITAL STATUS!!Widowed
S0102PR_C02_027E	No Name	60 years and over!!Estimate!!MARITAL STATUS!!Population 15 years and over
S0502_C01_114E	No Name	Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!100 to 199 percent of the poverty level
S2405_C05_001E	No Name	Natural resources, construction, and maintenance occupations!!Estimate!!Civilian employed population 16 years and over
S0102_C02_026E	No Name	60 years and over!!Estimate!!HOUSEHOLDS BY TYPE!!Nonfamily households!!Householder living alone
S1001_C02_022E	No Name	With grandparent responsible!!Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Income in the past 12 months below poverty level
S0701PR_C01_052E	No Name	Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above 150 percent of the poverty level
S2601B_C04_035E	No Name	Nursing facilities/skilled nursing facilities!!Estimate!!MARITAL STATUS!!Divorced
UA	No Name	Urban Area
S2601B_C04_036E	No Name	Nursing facilities/skilled nursing facilities!!Estimate!!MARITAL STATUS!!Separated
S0502_C01_113E	No Name	Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below 100 percent of the poverty level
US	No Name	United States
S1001_C02_023E	No Name	With grandparent responsible!!Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Income in the past 12 months at or above poverty level
S0102_C02_027E	No Name	60 years and over!!Estimate!!MARITAL STATUS!!Population 15 years and over
S0701PR_C01_053E	No Name	Total!!Estimate!!HOUSING TENURE!!Population 1 year and over in housing units
S2601B_C04_034E	No Name	Nursing facilities/skilled nursing facilities!!Estimate!!MARITAL STATUS!!Widowed
S0502_C01_112E	No Name	Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined
S0102_C02_024E	No Name	60 years and over!!Estimate!!HOUSEHOLDS BY TYPE!!Family households!!Female householder, no husband present, family
S0701PR_C01_054E	No Name	Total!!Estimate!!HOUSING TENURE!!Householder lived in owner-occupied housing units
S1001_C02_020E	No Name	With grandparent responsible!!Total!!Estimate!!Grandchildren under 18 years living with a grandparent householder
S2601B_C04_038E	No Name	Nursing facilities/skilled nursing facilities!!Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school
S0502_C01_111E	No Name	Total!!Estimate!!Average number of workers per household
S0701PR_C01_055E	No Name	Total!!Estimate!!HOUSING TENURE!!Householder lived in renter-occupied housing units
S1001_C02_021E	No Name	With grandparent responsible!!Total!!Estimate!!PUBLIC ASSISTANCE IN THE PAST 12 MONTHS!!Grandchildren living in households with Supplemental Security Income (SSI), cash public assistance income, or Food Stamp/SNAP benefits
S0102_C02_025E	No Name	60 years and over!!Estimate!!HOUSEHOLDS BY TYPE!!Nonfamily households
S2601B_C04_037E	No Name	Nursing facilities/skilled nursing facilities!!Estimate!!MARITAL STATUS!!Never married
S0502_C01_110E	No Name	Total!!Estimate!!Median Household income (dollars)
S0701PR_C01_056E	No Name	Total!!Estimate!!PERCENT IMPUTED!!Residence 1 year ago
S0506_C01_138E	No Name	Total!!Estimate!!SELECTED CHARACTERISTICS!!No telephone service available
S2601B_C04_031E	No Name	Nursing facilities/skilled nursing facilities!!Estimate!!Not Hispanic or Latino!!White alone, Not Hispanic or Latino
S0506_C01_139E	No Name	Total!!Estimate!!SELECTED CHARACTERISTICS!!Linguistically isolated households
S0503_C02_049E	No Name	Foreign born; Born in Europe!!Estimate!!EDUCATIONAL ATTAINMENT!!Some college or associate's degree
S2601B_C04_030E	No Name	Nursing facilities/skilled nursing facilities!!Estimate!!Not Hispanic or Latino
S0503_C02_048E	No Name	Foreign born; Born in Europe!!Estimate!!EDUCATIONAL ATTAINMENT!!High school graduate (includes equivalency)
S2601B_C04_033E	No Name	Nursing facilities/skilled nursing facilities!!Estimate!!MARITAL STATUS!!Now married, except separated
S2405_C05_009E	No Name	Natural resources, construction, and maintenance occupations!!Estimate!!Finance and insurance, and real estate and rental and leasing
S2601B_C04_032E	No Name	Nursing facilities/skilled nursing facilities!!Estimate!!MARITAL STATUS!!Population 15 years and over
S0503_C02_047E	No Name	Foreign born; Born in Europe!!Estimate!!EDUCATIONAL ATTAINMENT!!Less than high school graduate
S2405_C05_008E	No Name	Natural resources, construction, and maintenance occupations!!Estimate!!Information
S0503_C02_046E	No Name	Foreign born; Born in Europe!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over
S2405_C05_007E	No Name	Natural resources, construction, and maintenance occupations!!Estimate!!Transportation and warehousing, and utilities
S0503_C02_045E	No Name	Foreign born; Born in Europe!!Estimate!!SCHOOL ENROLLMENT!!College or graduate school
S2405_C05_006E	No Name	Natural resources, construction, and maintenance occupations!!Estimate!!Retail trade
S0503_C02_044E	No Name	Foreign born; Born in Europe!!Estimate!!SCHOOL ENROLLMENT!!High school (grades 9-12)
S2405_C05_005E	No Name	Natural resources, construction, and maintenance occupations!!Estimate!!Wholesale trade
S0503_C02_043E	No Name	Foreign born; Born in Europe!!Estimate!!SCHOOL ENROLLMENT!!Elementary school (grades K-8)
S0804_C04_056E	No Name	Public transportation (excluding taxicab)!!Estimate!!INDUSTRY!!Professional, scientific, and management, and administrative and waste management services
S0505_C01_016E	No Name	Total!!Estimate!!45 to 54 years
S0503_C02_066E	No Name	Foreign born; Born in Europe!!Estimate!!CLASS OF WORKER!!Government workers
S0506_C01_130E	No Name	Total!!Estimate!!ROOMS!!2 or 3 rooms
S0804_C04_055E	No Name	Public transportation (excluding taxicab)!!Estimate!!INDUSTRY!!Information and finance and insurance, and real estate and rental and leasing
S0505_C01_017E	No Name	Total!!Estimate!!55 to 64 years
S0503_C02_065E	No Name	Foreign born; Born in Europe!!Estimate!!CLASS OF WORKER!!Private wage and salary workers
S0506_C01_131E	No Name	Total!!Estimate!!ROOMS!!4 or 5 rooms
S0804_C04_058E	No Name	Public transportation (excluding taxicab)!!Estimate!!INDUSTRY!!Arts, entertainment, and recreation, and accommodation and food services
S0505_C01_014E	No Name	Total!!Estimate!!18 to 24 years
S0503_C02_064E	No Name	Foreign born; Born in Europe!!Estimate!!Civilian employed population 16 years and over
S1501_C02_029E	No Name	Male!!Estimate!!POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!High school graduate (includes equivalency)
S0506_C01_132E	No Name	Total!!Estimate!!ROOMS!!6 or 7 rooms
S0804_C04_057E	No Name	Public transportation (excluding taxicab)!!Estimate!!INDUSTRY!!Educational services, and health care and social assistance
S0505_C01_015E	No Name	Total!!Estimate!!25 to 44 years
S0503_C02_063E	No Name	Foreign born; Born in Europe!!Estimate!!EMPLOYMENT STATUS!!Not in labor force
S0506_C01_133E	No Name	Total!!Estimate!!ROOMS!!8 or more rooms
S0506_C01_134E	No Name	Total!!Estimate!!Median number of rooms
S2303_C01_008E	No Name	Total!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week
S1501_C02_027E	No Name	Male!!Estimate!!Bachelor's degree or higher
S0503_C02_062E	No Name	Foreign born; Born in Europe!!Estimate!!EMPLOYMENT STATUS!!In labor force!!Armed Forces
S0505_C01_012E	No Name	Total!!Estimate!!Under 5 years
S0102PR_C02_040E	No Name	60 years and over!!Estimate!!RESPONSIBILITY FOR GRANDCHILDREN UNDER 18 YEARS!!Living with grandchild(ren)!!Responsible for grandchild(ren)
